Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2020,2,5,4,1150.0,2141.0,0,769.0,4634.0,574.0
2020,2,5,5,2176.0,1173.0,0,426.0,5145.0,1370.0
2020,2,5,6,1156.0,1495.0,0,589.0,5161.0,1921.0
2020,2,5,7,2031.0,2289.0,22.0,1577.0,5982.0,63.0
2020,2,5,8,1287.0,1302.0,294.0,304.0,6604.0,3417.0
2020,2,5,9,1897.0,2946.0,725.0,427.0,6735.0,740.0
2020,2,5,10,1536.0,2881.0,398.0,1241.0,6796.0,740.0
2020,2,5,11,1202.0,2558.0,784.0,466.0,7115.0,2105.0
2020,2,5,12,1145.0,2894.0,1771.0,997.0,7215.0,408.0
2020,2,5,13,1307.0,2759.0,1050.0,865.0,7060.0,1079.0
2020,2,5,14,686.0,1861.0,1165.0,1208.0,6874.0,1954.0
2020,2,5,15,2010.0,1164.0,596.0,318.0,6942.0,2854.0
2020,2,5,16,1882.0,2678.0,437.0,1492.0,6900.0,411.0
2020,2,5,17,1319.0,2409.0,137.0,1694.0,7016.0,1457.0
2020,2,5,18,2873.0,2930.0,0,267.0,6967.0,897.0
2020,2,5,19,2039.0,2704.0,0,564.0,7627.0,2320.0
2020,2,5,20,1286.0,2823.0,0,1018.0,7283.0,2156.0
2020,2,5,21,1210.0,2738.0,0,780.0,6969.0,2241.0
2020,2,5,22,1489.0,2272.0,0,1441.0,6467.0,1265.0
2020,2,5,23,1503.0,2985.0,0,603.0,6091.0,1000.0
2020,2,5,24,2166.0,1107.0,0,386.0,5884.0,2225.0
2020,2,6,1,1424.0,1050.0,0,870.0,5294.0,1950.0
2020,2,6,2,1117.0,1453.0,0,626.0,5002.0,1806.0
2020,2,6,3,2049.0,1242.0,0,1715.0,4918.0,-88.0
2020,2,6,4,1914.0,1147.0,0,1046.0,4431.0,324.0
2020,2,6,5,1119.0,1151.0,0,1636.0,4889.0,983.0
2020,2,6,6,2085.0,1236.0,0,1467.0,5067.0,279.0
2020,2,6,7,2437.0,1130.0,28.0,1710.0,5379.0,74.0
2020,2,6,8,2785.0,2559.0,243.0,454.0,5728.0,-313.0
2020,2,6,9,1312.0,1533.0,581.0,144.0,6865.0,3295.0
2020,2,6,10,2209.0,1966.0,711.0,1034.0,6940.0,1020.0
2020,2,6,11,2808.0,1952.0,440.0,1524.0,6517.0,-207.0
2020,2,6,12,1362.0,896.0,2033.0,102.0,7001.0,2608.0
2020,2,6,13,2066.0,2655.0,1221.0,900.0,7094.0,252.0
2020,2,6,14,1167.0,1338.0,695.0,1044.0,6981.0,2737.0
2020,2,6,15,471.0,1414.0,775.0,111.0,6356.0,3585.0
2020,2,6,16,2775.0,1645.0,95.0,1257.0,7339.0,1567.0
2020,2,6,17,1650.0,2601.0,71.0,1375.0,6397.0,700.0
2020,2,6,18,1828.0,2445.0,0,1854.0,7524.0,1397.0
2020,2,6,19,2946.0,2480.0,0,310.0,8070.0,2334.0
2020,2,6,20,575.0,3092.0,0,428.0,7653.0,3558.0
2020,2,6,21,1370.0,2552.0,0,379.0,6499.0,2198.0
2020,2,6,22,1706.0,1643.0,0,219.0,6374.0,2806.0
2020,2,6,23,1650.0,2267.0,0,1133.0,5650.0,600.0
2020,2,6,24,2719.0,1327.0,0,132.0,5682.0,1504.0
2020,2,7,1,1699.0,675.0,0,301.0,4954.0,2279.0
2020,2,7,2,1259.0,812.0,0,561.0,4606.0,1974.0
2020,2,7,3,2203.0,549.0,0,1190.0,4965.0,1023.0
2020,2,7,4,1447.0,502.0,0,915.0,4812.0,1948.0
2020,2,7,5,616.0,1137.0,0,234.0,4270.0,2283.0
2020,2,7,6,2567.0,1042.0,19.0,245.0,5158.0,1285.0
2020,2,7,7,1689.0,1308.0,56.0,193.0,4542.0,1296.0
2020,2,7,8,650.0,1242.0,164.0,1336.0,5152.0,1760.0
2020,2,7,9,1936.0,2119.0,824.0,275.0,5330.0,176.0
2020,2,7,10,2037.0,741.0,437.0,110.0,6080.0,2755.0
2020,2,7,11,620.0,838.0,766.0,911.0,6398.0,3263.0
2020,2,7,12,2772.0,1750.0,1736.0,166.0,6981.0,557.0
2020,2,7,13,1432.0,938.0,1070.0,1266.0,6287.0,1581.0
2020,2,7,14,1965.0,2350.0,406.0,111.0,6340.0,1508.0
2020,2,7,15,657.0,1456.0,602.0,107.0,6307.0,3485.0
2020,2,7,16,2722.0,1024.0,586.0,980.0,5804.0,492.0
2020,2,7,17,654.0,1735.0,62.0,248.0,6153.0,3454.0
2020,2,7,18,1381.0,2499.0,0,879.0,6337.0,1578.0
2020,2,7,19,2125.0,2412.0,0,976.0,7226.0,1713.0
2020,2,7,20,2069.0,2885.0,0,325.0,6750.0,1471.0
2020,2,7,21,1440.0,2729.0,17.0,304.0,6811.0,2321.0
2020,2,7,22,2521.0,1450.0,18.0,891.0,6352.0,1472.0
2020,2,7,23,2564.0,1950.0,0,648.0,5391.0,229.0
2020,2,7,24,639.0,1775.0,0,346.0,5713.0,2953.0
2020,2,1,1,1337.0,1090.0,0,264.0,4911.0,2220.0
2020,2,1,2,1438.0,1163.0,13.0,291.0,4839.0,1934.0
2020,2,1,3,1575.0,1222.0,0,310.0,5088.0,1981.0
2020,2,1,4,1770.0,1013.0,0,542.0,4192.0,867.0
2020,2,1,5,1331.0,1175.0,0,1067.0,4867.0,1294.0
2020,2,1,6,2112.0,1297.0,16.0,176.0,5189.0,1588.0
2020,2,1,7,1532.0,1733.0,70.0,352.0,5655.0,1968.0
2020,2,1,8,817.0,1937.0,103.0,218.0,6266.0,3191.0
2020,2,1,9,953.0,1918.0,301.0,132.0,6724.0,3420.0
2020,2,1,10,2713.0,1614.0,1084.0,279.0,6884.0,1194.0
2020,2,1,11,2236.0,1974.0,1584.0,283.0,8026.0,1949.0
2020,2,1,12,2480.0,2622.0,1327.0,283.0,5604.0,-1108.0
2020,2,1,13,1952.0,1618.0,1581.0,108.0,5097.0,-162.0
2020,2,1,14,928.0,1487.0,829.0,122.0,6944.0,3578.0
2020,2,1,15,1779.0,2699.0,688.0,984.0,4781.0,-1369.0
2020,2,1,16,2552.0,1757.0,745.0,1179.0,6571.0,338.0
2020,2,1,17,849.0,2954.0,78.0,330.0,6506.0,2295.0
2020,2,1,18,1449.0,3326.0,0,169.0,7224.0,2280.0
2020,2,1,19,1378.0,3062.0,0,142.0,7371.0,2789.0
2020,2,1,20,1391.0,3362.0,0,1128.0,6766.0,885.0
2020,2,1,21,1449.0,3282.0,0,900.0,7059.0,1428.0
2020,2,1,22,1325.0,1933.0,0,470.0,6426.0,2698.0
2020,2,1,23,2007.0,1347.0,0,1142.0,5424.0,928.0
2020,2,1,24,1961.0,1745.0,0,1126.0,5534.0,702.0
2020,2,2,1,1060.0,890.0,0,1011.0,4818.0,1857.0
2020,2,2,2,1902.0,370.0,0,1161.0,5113.0,1680.0
2020,2,2,3,1864.0,1108.0,0,1149.0,4642.0,521.0
2020,2,2,4,953.0,925.0,0,1076.0,5192.0,2238.0
2020,2,2,5,1854.0,2393.0,0,699.0,4424.0,-522.0
2020,2,2,6,1259.0,1637.0,0,540.0,5205.0,1769.0
2020,2,2,7,2038.0,1897.0,31.0,178.0,6099.0,1955.0
2020,2,2,8,1404.0,2568.0,509.0,1002.0,6461.0,978.0
2020,2,2,9,2302.0,2940.0,702.0,399.0,6621.0,278.0
2020,2,2,10,2626.0,2238.0,1170.0,203.0,7526.0,1289.0
2020,2,2,11,1300.0,1996.0,1233.0,37.0,7229.0,2663.0
2020,2,2,12,1090.0,1805.0,1400.0,96.0,6712.0,2321.0
2020,2,2,13,1527.0,2203.0,962.0,113.0,7007.0,2202.0
2020,2,2,14,1125.0,1584.0,1179.0,370.0,6575.0,2317.0
2020,2,2,15,2409.0,1989.0,1244.0,1570.0,7234.0,22.0
2020,2,2,16,1331.0,2279.0,268.0,405.0,6149.0,1866.0
2020,2,2,17,1358.0,2287.0,39.0,772.0,5908.0,1452.0
2020,2,2,18,1148.0,1917.0,0,93.0,6594.0,3436.0
2020,2,2,19,1335.0,2304.0,0,1295.0,7832.0,2898.0
2020,2,2,20,1598.0,3468.0,0,222.0,7563.0,2275.0
2020,2,2,21,1447.0,2797.0,0,172.0,7152.0,2736.0
2020,2,2,22,1189.0,3252.0,0,118.0,5778.0,1219.0
2020,2,2,23,1158.0,2465.0,0,53.0,5701.0,2025.0
2020,2,2,24,1497.0,1584.0,0,193.0,5599.0,2325.0
2020,2,3,1,1087.0,924.0,0,153.0,5066.0,2902.0
2020,2,3,2,1076.0,1770.0,0,375.0,4957.0,1736.0
2020,2,3,3,1127.0,1128.0,0,1756.0,4819.0,808.0
2020,2,3,4,1549.0,1941.0,0,78.0,4615.0,1047.0
2020,2,3,5,1328.0,556.0,0,79.0,4693.0,2730.0
2020,2,3,6,1115.0,1605.0,0,181.0,5183.0,2282.0
2020,2,3,7,1126.0,1991.0,117.0,1392.0,6011.0,1385.0
2020,2,3,8,1788.0,3865.0,213.0,105.0,6547.0,576.0
2020,2,3,9,2007.0,3907.0,944.0,155.0,6935.0,-78.0
2020,2,3,10,1329.0,1990.0,842.0,81.0,6946.0,2704.0
2020,2,3,11,1274.0,2432.0,944.0,1131.0,6313.0,532.0
2020,2,3,12,1394.0,2855.0,1035.0,95.0,7965.0,2586.0
2020,2,3,13,2481.0,872.0,1368.0,277.0,7608.0,2610.0
2020,2,3,14,2502.0,944.0,1427.0,1912.0,6732.0,-53.0
2020,2,3,15,1816.0,2454.0,743.0,138.0,7887.0,2736.0
2020,2,3,16,1872.0,2936.0,460.0,606.0,6716.0,842.0
2020,2,3,17,2179.0,2646.0,158.0,2005.0,6748.0,-240.0
2020,2,3,18,1984.0,2874.0,0,106.0,6908.0,1944.0
2020,2,3,19,2561.0,2886.0,0,279.0,7753.0,2027.0
2020,2,3,20,1240.0,4076.0,0,339.0,7276.0,1621.0
2020,2,3,21,2621.0,1703.0,0,369.0,7275.0,2582.0
2020,2,3,22,1974.0,2394.0,0,336.0,6458.0,1754.0
2020,2,3,23,2154.0,2096.0,0,331.0,6193.0,1612.0
2020,2,3,24,1221.0,1422.0,0,551.0,5614.0,2420.0
2020,2,4,1,2255.0,1081.0,0,405.0,4835.0,1094.0
2020,2,4,2,1162.0,1015.0,0,405.0,4801.0,2219.0
2020,2,4,3,755.0,1299.0,0,300.0,4679.0,2325.0
2020,2,4,4,1931.0,1181.0,0,593.0,4529.0,824.0
2020,2,4,5,2058.0,755.0,0,708.0,4731.0,1210.0
2020,2,4,6,1781.0,1486.0,0,803.0,5425.0,1355.0
2020,2,4,7,2119.0,2457.0,31.0,568.0,6843.0,1668.0
2020,2,4,8,2160.0,2086.0,266.0,529.0,6636.0,1595.0
2020,2,4,9,2136.0,2355.0,717.0,168.0,6989.0,1613.0
2020,2,4,10,2061.0,1655.0,532.0,1213.0,7667.0,2206.0
2020,2,4,11,1798.0,1910.0,1300.0,454.0,6628.0,1166.0
2020,2,4,12,1973.0,1107.0,1378.0,766.0,6671.0,1447.0
2020,2,4,13,1378.0,1104.0,850.0,203.0,6577.0,3042.0
2020,2,4,14,1316.0,2174.0,1423.0,1920.0,7421.0,588.0
2020,2,4,15,2003.0,2114.0,296.0,188.0,7294.0,2693.0
2020,2,4,16,1236.0,1400.0,214.0,287.0,6054.0,2917.0
2020,2,4,17,2824.0,2601.0,138.0,598.0,6241.0,80.0
2020,2,4,18,2820.0,2128.0,0,1227.0,7678.0,1503.0
2020,2,4,19,2629.0,2982.0,0,1521.0,7015.0,-117.0
2020,2,4,20,1330.0,3599.0,0,443.0,7337.0,1965.0
2020,2,4,21,1869.0,3403.0,0,611.0,7086.0,1203.0
2020,2,4,22,1328.0,2327.0,0,1132.0,5999.0,1212.0
2020,2,4,23,1134.0,1321.0,0,552.0,6256.0,3249.0
2020,2,4,24,1018.0,1458.0,0,192.0,5383.0,2715.0
2020,2,5,1,1340.0,1480.0,0,207.0,4935.0,1908.0
2020,2,5,2,1153.0,1617.0,0,461.0,4847.0,1616.0
2020,2,5,3,998.0,1126.0,0,387.0,4683.0,2172.0
2020,2,5,4,1639.0,982.0,0,1018.0,4515.0,876.0
2020,2,5,5,2108.0,500.0,0,315.0,4756.0,1833.0
2020,2,5,6,1887.0,1983.0,0,988.0,5497.0,639.0
2020,2,5,7,1297.0,1172.0,7.0,1242.0,5816.0,2098.0
2020,2,5,8,1359.0,1474.0,112.0,518.0,6994.0,3531.0
2020,2,5,9,1215.0,2574.0,837.0,1226.0,7016.0,1164.0
2020,2,5,10,2244.0,2322.0,708.0,699.0,7426.0,1453.0
2020,2,5,11,765.0,1515.0,1242.0,734.0,7611.0,3355.0
2020,2,5,12,2493.0,1632.0,597.0,479.0,7442.0,2241.0
2020,2,5,13,2507.0,1115.0,1230.0,1359.0,6328.0,117.0
2020,2,5,14,2411.0,2571.0,1164.0,331.0,6975.0,498.0
2020,2,5,15,2434.0,2598.0,918.0,1142.0,6728.0,-364.0
2020,2,5,16,1265.0,1076.0,283.0,825.0,5939.0,2490.0
2020,2,5,17,1313.0,2802.0,96.0,492.0,6717.0,2014.0
2020,2,5,18,1374.0,2417.0,0,266.0,7432.0,3375.0
2020,2,5,19,1114.0,2494.0,0,75.0,7419.0,3736.0
2020,2,5,20,1269.0,3598.0,0,643.0,6692.0,1182.0
2020,2,5,21,2373.0,1780.0,0,337.0,6598.0,2108.0
2020,2,5,22,1140.0,2226.0,0,469.0,6414.0,2579.0
2020,2,5,23,2364.0,2131.0,0,562.0,6303.0,1246.0
2020,2,5,24,2004.0,1965.0,0,912.0,5662.0,781.0
2020,2,6,1,2313.0,762.0,0,202.0,5160.0,1883.0
2020,2,6,2,1714.0,776.0,0,635.0,4892.0,1767.0
2020,2,6,3,1104.0,863.0,0,1424.0,4598.0,1207.0
2020,2,6,4,1560.0,1097.0,0,567.0,4896.0,1672.0
2020,2,6,5,2341.0,766.0,0,348.0,4708.0,1253.0
2020,2,6,6,1686.0,724.0,0,579.0,4667.0,1678.0
2020,2,6,7,2238.0,1279.0,12.0,814.0,5176.0,833.0
2020,2,6,8,472.0,1463.0,361.0,734.0,5551.0,2521.0
2020,2,6,9,1761.0,1508.0,158.0,646.0,6091.0,2018.0
2020,2,6,10,1143.0,876.0,320.0,1595.0,6378.0,2444.0
2020,2,6,11,1201.0,1728.0,440.0,139.0,6816.0,3308.0
2020,2,6,12,1720.0,897.0,1170.0,901.0,6642.0,1954.0
2020,2,6,13,1739.0,1180.0,1327.0,87.0,6553.0,2220.0
2020,2,6,14,2003.0,1522.0,1779.0,998.0,6980.0,678.0
2020,2,6,15,1897.0,1430.0,833.0,515.0,6018.0,1343.0
2020,2,6,16,1978.0,1308.0,104.0,514.0,7313.0,3409.0
2020,2,6,17,2125.0,2601.0,70.0,326.0,6427.0,1305.0
2020,2,6,18,2370.0,2184.0,7.0,443.0,6995.0,1991.0
2020,2,6,19,1492.0,2482.0,0,828.0,7452.0,2650.0
2020,2,6,20,2556.0,2464.0,0,126.0,6899.0,1753.0
2020,2,6,21,1756.0,2180.0,0,277.0,6729.0,2516.0
2020,2,6,22,1308.0,1383.0,0,1175.0,5965.0,2099.0
2020,2,6,23,2767.0,1134.0,0,1385.0,5865.0,579.0
2020,2,6,24,1984.0,779.0,0,133.0,5624.0,2728.0
2020,3,7,1,680.0,480.0,0,1326.0,4805.0,2319.0
2020,3,7,2,1254.0,755.0,0,692.0,4593.0,1892.0
2020,3,7,3,1508.0,1015.0,0,267.0,4448.0,1658.0
2020,3,7,4,638.0,484.0,0,847.0,4541.0,2572.0
2020,3,7,5,619.0,661.0,0,814.0,4308.0,2214.0
2020,3,7,6,1592.0,585.0,0,701.0,4370.0,1492.0
2020,3,7,7,1853.0,719.0,251.0,746.0,4228.0,659.0
2020,3,7,8,1650.0,1412.0,744.0,1300.0,4764.0,-342.0
2020,3,7,9,1164.0,762.0,811.0,488.0,5333.0,2108.0
2020,3,7,10,1512.0,255.0,1306.0,1138.0,5449.0,1238.0
2020,3,7,11,998.0,258.0,1829.0,556.0,5493.0,1852.0
2020,3,7,12,1133.0,687.0,1501.0,729.0,6043.0,1993.0
2020,3,7,13,1192.0,1807.0,1412.0,159.0,5364.0,794.0
2020,3,7,14,1210.0,457.0,1202.0,1105.0,5017.0,1043.0
2020,3,7,15,1058.0,1868.0,1364.0,1227.0,5078.0,-439.0
2020,3,7,16,702.0,1024.0,564.0,290.0,5280.0,2700.0
2020,3,7,17,1218.0,910.0,185.0,1455.0,4817.0,1049.0
2020,3,7,18,1349.0,1013.0,12.0,1163.0,5167.0,1630.0
2020,3,7,19,2010.0,1886.0,0,415.0,6304.0,1993.0
2020,3,7,20,1453.0,1333.0,0,275.0,6348.0,3287.0
2020,3,7,21,1588.0,1950.0,0,778.0,5582.0,1266.0
2020,3,7,22,2010.0,1762.0,0,421.0,5446.0,1253.0
2020,3,7,23,543.0,1643.0,0,843.0,5223.0,2194.0
2020,3,7,24,741.0,615.0,0,234.0,4704.0,3114.0
2020,3,1,1,1038.0,1254.0,0,205.0,4358.0,1861.0
2020,3,1,2,1190.0,681.0,0,675.0,4340.0,1794.0
2020,3,1,3,600.0,1376.0,0,1284.0,3890.0,630.0
2020,3,1,4,1514.0,1324.0,0,223.0,3985.0,924.0
2020,3,1,5,462.0,1357.0,0,263.0,4594.0,2512.0
2020,3,1,6,1779.0,674.0,0,370.0,4698.0,1875.0
2020,3,1,7,642.0,1935.0,62.0,402.0,5962.0,2921.0
2020,3,1,8,1673.0,1020.0,518.0,278.0,6076.0,2587.0
2020,3,1,9,1195.0,1721.0,456.0,486.0,5213.0,1355.0
2020,3,1,10,2071.0,920.0,445.0,484.0,5324.0,1404.0
2020,3,1,11,2076.0,850.0,781.0,1091.0,6540.0,1742.0
2020,3,1,12,1663.0,1334.0,1859.0,545.0,5919.0,518.0
2020,3,1,13,838.0,817.0,1863.0,1494.0,5806.0,794.0
2020,3,1,14,716.0,1732.0,1139.0,198.0,5697.0,1912.0
2020,3,1,15,1584.0,1802.0,1119.0,500.0,4447.0,-558.0
2020,3,1,16,619.0,1145.0,874.0,238.0,5295.0,2419.0
2020,3,1,17,694.0,1599.0,386.0,1037.0,5935.0,2219.0
2020,3,1,18,472.0,914.0,0,1125.0,5816.0,3305.0
2020,3,1,19,738.0,2895.0,0,450.0,6683.0,2600.0
2020,3,1,20,949.0,2318.0,0,523.0,6903.0,3113.0
2020,3,1,21,2270.0,2024.0,0,860.0,5902.0,748.0
2020,3,1,22,715.0,2429.0,0,332.0,5914.0,2438.0
2020,3,1,23,476.0,1232.0,0,517.0,4829.0,2604.0
2020,3,1,24,1787.0,1945.0,0,352.0,4922.0,838.0
2020,3,2,1,1119.0,1397.0,0,121.0,4267.0,1630.0
2020,3,2,2,1097.0,630.0,0,1058.0,4416.0,1631.0
2020,3,2,3,842.0,1238.0,0,553.0,4160.0,1527.0
2020,3,2,4,619.0,844.0,0,611.0,4430.0,2356.0
2020,3,2,5,454.0,1232.0,0,1082.0,4691.0,1923.0
2020,3,2,6,1721.0,661.0,0,950.0,4556.0,1224.0
2020,3,2,7,1348.0,950.0,249.0,313.0,5983.0,3123.0
2020,3,2,8,1334.0,888.0,644.0,857.0,5434.0,1711.0
2020,3,2,9,895.0,1117.0,1231.0,176.0,6608.0,3189.0
2020,3,2,10,1719.0,1192.0,576.0,531.0,5598.0,1580.0
2020,3,2,11,2125.0,1239.0,1735.0,1679.0,6553.0,-225.0
2020,3,2,12,2076.0,901.0,1594.0,867.0,6513.0,1075.0
2020,3,2,13,696.0,876.0,1586.0,662.0,5987.0,2167.0
2020,3,2,14,725.0,1744.0,1567.0,60.0,5553.0,1457.0
2020,3,2,15,1732.0,1077.0,596.0,1201.0,5444.0,838.0
2020,3,2,16,1623.0,1716.0,637.0,849.0,5551.0,726.0
2020,3,2,17,1657.0,1847.0,226.0,489.0,5381.0,1162.0
2020,3,2,18,1495.0,1126.0,25.0,800.0,4996.0,1550.0
2020,3,2,19,1070.0,2085.0,0,634.0,6969.0,3180.0
2020,3,2,20,2226.0,2126.0,0,524.0,6711.0,1835.0
2020,3,2,21,1151.0,1681.0,0,1447.0,6263.0,1984.0
2020,3,2,22,1281.0,1921.0,0,1515.0,6511.0,1794.0
2020,3,2,23,1568.0,1983.0,0,190.0,5523.0,1782.0
2020,3,2,24,481.0,1851.0,0,562.0,4857.0,1963.0
2020,3,3,1,1189.0,1350.0,0,1768.0,4626.0,319.0
2020,3,3,2,533.0,1242.0,0,792.0,4750.0,2183.0
2020,3,3,3,1511.0,693.0,0,856.0,4486.0,1426.0
2020,3,3,4,802.0,875.0,0,393.0,4417.0,2347.0
2020,3,3,5,720.0,432.0,0,595.0,4193.0,2446.0
2020,3,3,6,1607.0,1261.0,0,501.0,4819.0,1450.0
2020,3,3,7,998.0,338.0,43.0,949.0,5569.0,3241.0
2020,3,3,8,1696.0,1268.0,555.0,254.0,6025.0,2252.0
2020,3,3,9,2342.0,1714.0,785.0,684.0,6084.0,559.0
2020,3,3,10,1388.0,1702.0,818.0,1525.0,6437.0,1004.0
2020,3,3,11,1508.0,1317.0,1257.0,1161.0,6182.0,939.0
2020,3,3,12,707.0,687.0,789.0,1347.0,5770.0,2240.0
2020,3,3,13,1765.0,2295.0,1089.0,190.0,5686.0,347.0
2020,3,3,14,1211.0,1361.0,1040.0,564.0,5985.0,1809.0
2020,3,3,15,470.0,1632.0,869.0,1079.0,6205.0,2155.0
2020,3,3,16,1202.0,1146.0,1051.0,1397.0,5344.0,548.0
2020,3,3,17,1256.0,2754.0,258.0,766.0,5881.0,847.0
2020,3,3,18,1482.0,1684.0,25.0,653.0,5851.0,2007.0
2020,3,3,19,1997.0,2350.0,0,473.0,7231.0,2411.0
2020,3,3,20,1912.0,2581.0,0,731.0,7174.0,1950.0
2020,3,3,21,584.0,2351.0,0,423.0,6508.0,3150.0
2020,3,3,22,2058.0,2170.0,0,567.0,5872.0,1077.0
2020,3,3,23,2119.0,1844.0,0,343.0,5369.0,1063.0
2020,3,3,24,482.0,680.0,0,345.0,4884.0,3377.0
2020,3,4,1,1692.0,767.0,0,1519.0,4105.0,127.0
2020,3,4,2,1339.0,717.0,0,988.0,4434.0,1390.0
2020,3,4,3,822.0,1177.0,0,398.0,4826.0,2429.0
2020,3,4,4,580.0,222.0,0,1027.0,4129.0,2300.0
2020,3,4,5,1467.0,713.0,0,183.0,5027.0,2664.0
2020,3,4,6,1470.0,306.0,15.0,880.0,4784.0,2113.0
2020,3,4,7,1555.0,327.0,150.0,1639.0,5544.0,1873.0
2020,3,4,8,1754.0,1067.0,573.0,968.0,5178.0,816.0
2020,3,4,9,1859.0,712.0,912.0,151.0,6876.0,3242.0
2020,3,4,10,694.0,2515.0,1034.0,215.0,6829.0,2371.0
2020,3,4,11,1224.0,884.0,1511.0,524.0,6331.0,2188.0
2020,3,4,12,1725.0,655.0,617.0,1415.0,7005.0,2593.0
2020,3,4,13,1373.0,2980.0,1539.0,265.0,6285.0,128.0
2020,3,4,14,1703.0,863.0,491.0,286.0,5841.0,2498.0
2020,3,4,15,836.0,921.0,1093.0,398.0,5995.0,2747.0
2020,3,4,16,693.0,899.0,701.0,1699.0,5418.0,1426.0
2020,3,4,17,1364.0,980.0,284.0,722.0,6514.0,3164.0
2020,3,4,18,2090.0,1324.0,21.0,757.0,6089.0,1897.0
2020,3,4,19,1167.0,2269.0,0,1755.0,7027.0,1836.0
2020,3,4,20,1574.0,2202.0,0,144.0,6261.0,2341.0
2020,3,4,21,1304.0,1255.0,0,313.0,6980.0,4108.0
2020,3,4,22,788.0,1958.0,0,1416.0,5680.0,1518.0
2020,3,4,23,1194.0,1136.0,0,1600.0,5260.0,1330.0
2020,3,4,24,1275.0,656.0,0,388.0,5487.0,3168.0
2020,3,5,1,1177.0,781.0,0,401.0,4612.0,2253.0
2020,3,5,2,462.0,1252.0,0,258.0,4237.0,2265.0
2020,3,5,3,1627.0,999.0,0,1558.0,4407.0,223.0
2020,3,5,4,1490.0,741.0,0,207.0,4328.0,1890.0
2020,3,5,5,1392.0,842.0,0,594.0,4560.0,1732.0
2020,3,5,6,1030.0,1397.0,0,764.0,4438.0,1247.0
2020,3,5,7,497.0,1156.0,138.0,916.0,4997.0,2290.0
2020,3,5,8,1469.0,1852.0,240.0,692.0,6082.0,1829.0
2020,3,5,9,805.0,1110.0,793.0,1126.0,7011.0,3177.0
2020,3,5,10,855.0,1213.0,998.0,732.0,6336.0,2538.0
2020,3,5,11,1393.0,937.0,1682.0,296.0,6369.0,2061.0
2020,3,5,12,2109.0,846.0,1365.0,308.0,6656.0,2028.0
2020,3,5,13,1333.0,1499.0,1333.0,1361.0,6191.0,665.0
2020,3,5,14,2185.0,674.0,1465.0,360.0,5297.0,613.0
2020,3,5,15,912.0,1202.0,442.0,357.0,5662.0,2749.0
2020,3,5,16,1301.0,705.0,1373.0,943.0,5700.0,1378.0
2020,3,5,17,1119.0,1252.0,214.0,603.0,6113.0,2925.0
2020,3,5,18,471.0,2605.0,19.0,90.0,5495.0,2310.0
2020,3,5,19,1774.0,3061.0,0,413.0,7176.0,1928.0
2020,3,5,20,834.0,2321.0,0,260.0,6447.0,3032.0
2020,3,5,21,1954.0,2042.0,0,1435.0,6554.0,1123.0
2020,3,5,22,540.0,2557.0,0,446.0,6201.0,2658.0
2020,3,5,23,1993.0,1820.0,0,420.0,5679.0,1446.0
2020,3,5,24,1449.0,1166.0,0,435.0,4910.0,1860.0
2020,3,6,1,1585.0,615.0,0,720.0,5130.0,2210.0
2020,3,6,2,1557.0,1035.0,0,1486.0,5011.0,933.0
2020,3,6,3,830.0,1008.0,0,1264.0,4369.0,1267.0
2020,3,6,4,1408.0,599.0,0,1342.0,4471.0,1122.0
2020,3,6,5,674.0,808.0,0,656.0,4615.0,2477.0
2020,3,6,6,1561.0,778.0,40.0,479.0,4367.0,1509.0
2020,3,6,7,1860.0,644.0,296.0,91.0,4969.0,2078.0
2020,3,6,8,1550.0,545.0,474.0,487.0,5531.0,2475.0
2020,3,6,9,1094.0,1129.0,766.0,328.0,5519.0,2202.0
2020,3,6,10,1457.0,987.0,1731.0,470.0,6285.0,1640.0
2020,3,6,11,1237.0,326.0,1845.0,137.0,5793.0,2248.0
2020,3,6,12,1748.0,743.0,1272.0,883.0,5932.0,1286.0
2020,3,6,13,1668.0,1280.0,1238.0,134.0,6417.0,2097.0
2020,3,6,14,1151.0,718.0,1462.0,1158.0,6053.0,1564.0
2020,3,6,15,1506.0,805.0,1114.0,629.0,5291.0,1237.0
2020,3,6,16,1313.0,1218.0,875.0,1391.0,5699.0,902.0
2020,3,6,17,1090.0,1024.0,269.0,724.0,5753.0,2646.0
2020,3,6,18,1706.0,3047.0,13.0,288.0,6121.0,1067.0
2020,3,6,19,1616.0,1898.0,0,336.0,6971.0,3121.0
2020,3,6,20,709.0,2251.0,0,1073.0,6966.0,2933.0
2020,3,6,21,2271.0,2471.0,0,405.0,6048.0,901.0
2020,3,6,22,2261.0,1832.0,0,494.0,5856.0,1269.0
2020,3,6,23,1196.0,1216.0,0,1150.0,5102.0,1540.0
2020,3,6,24,1559.0,833.0,0,579.0,4611.0,1640.0
2020,3,7,1,1313.0,571.0,0,762.0,4184.0,1538.0
2020,3,7,2,1896.0,717.0,0,395.0,4086.0,1078.0
2020,3,7,3,1703.0,1026.0,0,454.0,4687.0,1504.0
2020,3,7,4,639.0,724.0,0,342.0,4038.0,2333.0
2020,3,7,5,1770.0,661.0,0,1597.0,4576.0,548.0
2020,3,7,6,594.0,743.0,0,1571.0,3829.0,921.0
2020,3,7,7,1613.0,1023.0,127.0,1332.0,4159.0,64.0
